2019-12-08T14:00:45.000Z, Authentication Failure, User438
2019-12-18T19:49:11.000Z, Logout, User20
2019-12-18T19:50:19.000Z, Login, User281
2019-12-18T19:50:44.000Z, Login, User467
2019-12-18T19:51:38.000Z, Process Start, User281
2019-12-18T19:51:39.000Z, Login, User273
2019-12-18T19:52:30.000Z, Logout, User281
2019-12-18T19:52:49.000Z, Login, User105
2019-12-18T19:53:00.000Z, Logout, User323
2019-12-18T19:53:39.000Z, Logout, User105
2019-12-18T19:53:41.000Z, Logout, User467
2019-12-18T19:54:12.000Z, Login, User73
2019-12-18T19:54:13.000Z, Process Start, User31
2019-12-18T19:55:21.000Z, Process Start, User273
2019-12-18T19:55:50.000Z, Login, User459
2019-12-18T19:56:10.000Z, Logout, User273
2019-12-18T19:56:18.000Z, Logout, User31
2019-12-18T19:58:34.000Z, Login, User178
2019-12-18T19:59:09.000Z, Login, User199
2019-12-18T19:59:48.000Z, Login, User238
2019-12-18T20:00:08.000Z, Logout, User178
2019-12-18T20:00:26.000Z, Login, User397
2019-12-18T20:00:34.000Z, Login, User178
2019-12-18T20:01:20.000Z, Login, User65
2019-12-18T20:01:20.000Z, Logout, User397
2019-12-18T20:03:02.000Z, Logout, User178
2019-12-18T20:03:16.000Z, Login, User365
2019-12-18T20:03:20.000Z, Process Start, User65
2019-12-18T20:03:30.000Z, Process Start, User365
2019-12-18T20:03:34.000Z, Logout, User73
2019-12-18T20:04:30.000Z, Authentication Failure, User213
2019-12-18T20:04:53.000Z, Logout, User459
2019-12-18T20:05:07.000Z, Login, User419
2019-12-18T20:06:34.000Z, Login, User123
2019-12-18T20:06:56.000Z, Process Start, User365
2019-12-18T20:07:37.000Z, Logout, User365
2019-12-18T20:07:55.000Z, Logout, User199
2019-12-18T20:09:22.000Z, Logout, User65
2019-12-18T20:10:28.000Z, Logout, User419
2019-12-18T20:10:56.000Z, Process Start, User238
2019-12-18T20:11:02.000Z, Authentication Failure, User49
2019-12-18T20:11:05.000Z, Login, User361
2019-12-18T20:11:06.000Z, Process Start, User238
2019-12-18T20:11:26.000Z, Login, User473
2019-12-18T20:12:18.000Z, Login, User139
2019-12-18T20:12:28.000Z, Login, User302
2019-12-18T20:13:19.000Z, Logout, User302
2019-12-18T20:14:43.000Z, Process Start, User139
2019-12-18T20:14:50.000Z, Process Start, User238
2019-12-18T20:14:56.000Z, Process Start, User123
2019-12-18T20:14:57.000Z, Login, User273
2019-12-18T20:15:19.000Z, Process Start, User273
2019-12-18T20:15:36.000Z, Logout, User361
2019-12-18T20:15:44.000Z, Logout, User139
2019-12-18T20:16:17.000Z, Login, User88
2019-12-18T20:16:47.000Z, Authentication Failure, User301
2019-12-18T20:16:51.000Z, Process Start, User273
2019-12-18T20:17:20.000Z, Process Start, User123
2019-12-18T20:17:47.000Z, Login, User378
2019-12-18T20:17:57.000Z, Logout, User88
2019-12-18T20:20:02.000Z, Logout, User238
2019-12-18T20:20:52.000Z, Logout, User378
2019-12-18T20:21:10.000Z, Process Start, User473
2019-12-18T20:22:12.000Z, Logout, User473
2019-12-18T20:23:26.000Z, Logout, User123
2019-12-18T20:24:19.000Z, Login, User179
2019-12-18T20:24:19.000Z, Logout, User273
2019-12-18T20:24:30.000Z, Login, User94
2019-12-18T20:24:53.000Z, Process Start, User94
2019-12-18T20:26:51.000Z, Login, User464
2019-12-18T20:27:26.000Z, Login, User442
2019-12-18T20:27:39.000Z, Login, User14
2019-12-18T20:28:03.000Z, Login, User460
2019-12-18T20:28:09.000Z, Authentication Failure, User25
2019-12-18T20:28:14.000Z, Process Start, User14
2019-12-18T20:30:12.000Z, Login, User230
2019-12-18T20:30:19.000Z, Login, User381
2019-12-18T20:30:33.000Z, Login, User345
2019-12-18T20:31:05.000Z, Logout, User345
2019-12-18T20:31:30.000Z, Login, User11
2019-12-18T20:31:39.000Z, Process Start, User179
2019-12-18T20:32:00.000Z, Process Start, User94
2019-12-18T20:32:18.000Z, Login, User177
2019-12-18T20:32:28.000Z, Login, User27
2019-12-18T20:32:55.000Z, Logout, User460
2019-12-18T20:33:36.000Z, Logout, User27
2019-12-18T20:34:17.000Z, Process Start, User177
2019-12-18T20:34:26.000Z, Process Start, User14
2019-12-18T20:34:30.000Z, Process Start, User94
2019-12-18T20:34:56.000Z, Logout, User442
2019-12-18T20:35:00.000Z, Logout, User94
2019-12-18T20:35:32.000Z, Process Start, User464
2019-12-18T20:35:35.000Z, Process Start, User177
2019-12-18T20:35:47.000Z, Process Start, User179
2019-12-18T20:37:00.000Z, Logout, User11
2019-12-18T20:37:37.000Z, Logout, User464
2019-12-18T20:38:27.000Z, Process Start, User230
2019-12-18T20:38:29.000Z, Process Start, User230
2019-12-18T20:40:17.000Z, Process Start, User381
2019-12-18T20:42:14.000Z, Logout, User177
2019-12-18T20:43:10.000Z, Logout, User14
2019-12-18T20:43:38.000Z, Logout, User381
2019-12-18T20:46:14.000Z, Logout, User230
2019-12-18T20:47:04.000Z, Process Start, User179
2019-12-18T20:50:15.000Z, Login, User141
2019-12-18T20:52:55.000Z, Login, User273
2019-12-18T20:53:05.000Z, Login, User112
2019-12-18T20:53:40.000Z, Logout, User179
2019-12-18T20:54:07.000Z, Process Start, User112
2019-12-18T20:54:39.000Z, Process Start, User273
2019-12-18T20:54:43.000Z, Process Start, User112
2019-12-18T20:56:38.000Z, Login, User105
2019-12-18T20:57:05.000Z, Logout, User112
2019-12-18T20:58:34.000Z, Login, User381
2019-12-18T20:58:36.000Z, Process Start, User273
2019-12-18T20:59:13.000Z, Authentication Failure, User209
2019-12-18T21:00:07.000Z, Process Start, User105
2019-12-18T21:01:14.000Z, Process Start, User273
2019-12-18T21:01:25.000Z, Logout, User381
2019-12-18T21:01:55.000Z, Login, User81
2019-12-18T21:02:55.000Z, Login, User94
2019-12-18T21:03:22.000Z, Process Start, User141
2019-12-18T21:03:28.000Z, Process Start, User94
2019-12-18T21:03:31.000Z, Login, User49
2019-12-18T21:04:14.000Z, Login, User67
2019-12-18T21:04:47.000Z, Login, User124
2019-12-18T21:04:51.000Z, Process Start, User94
2019-12-18T21:04:56.000Z, Process Start, User94
2019-12-18T21:05:35.000Z, Logout, User124
2019-12-18T21:06:17.000Z, Process Start, User67
2019-12-18T21:06:32.000Z, Login, User199
2019-12-18T21:06:38.000Z, Logout, User94
2019-12-18T21:07:19.000Z, Logout, User67
2019-12-18T21:07:56.000Z, Login, User460
2019-12-18T21:08:07.000Z, Process Start, User141
2019-12-18T21:08:09.000Z, Login, User301
2019-12-18T21:08:42.000Z, Logout, User199
2019-12-18T21:09:42.000Z, Logout, User460
2019-12-18T21:10:00.000Z, Logout, User81
2019-12-18T21:10:41.000Z, Process Start, User301
2019-12-18T21:11:10.000Z, Logout, User141
2019-12-18T21:11:37.000Z, Login, User340
2019-12-18T21:11:49.000Z, Logout, User273
2019-12-18T21:11:53.000Z, Process Start, User105
2019-12-18T21:12:10.000Z, Login, User39
2019-12-18T21:12:16.000Z, Logout, User105
2019-12-18T21:12:36.000Z, Logout, User39
2019-12-18T21:13:04.000Z, Login, User177
2019-12-18T21:13:12.000Z, Logout, User177
2019-12-18T21:13:40.000Z, Logout, User301
2019-12-18T21:14:56.000Z, Login, User73
2019-12-18T21:16:07.000Z, Process Start, User340
2019-12-18T21:16:19.000Z, Process Start, User49
2019-12-18T21:18:29.000Z, Login, User116
2019-12-18T21:18:42.000Z, Logout, User116
2019-12-18T21:19:14.000Z, Process Start, User73
2019-12-18T21:19:15.000Z, Logout, User49
2019-12-18T21:20:12.000Z, Process Start, User340
2019-12-18T21:20:16.000Z, Login, User397
2019-12-18T21:20:58.000Z, Logout, User397
2019-12-18T21:27:10.000Z, Login, User88
2019-12-18T21:28:00.000Z, Process Start, User88
2019-12-18T21:28:49.000Z, Login, User98
2019-12-18T21:29:06.000Z, Logout, User88
2019-12-18T21:29:08.000Z, Logout, User98
2019-12-18T21:30:12.000Z, Process Start, User73
2019-12-18T21:31:29.000Z, Logout, User73
2019-12-18T21:32:09.000Z, Process Start, User340
2019-12-18T21:37:04.000Z, Authentication Failure, User248
2019-12-18T21:38:19.000Z, Login, User200
2019-12-18T21:38:31.000Z, Logout, User200
2019-12-18T21:39:14.000Z, Login, User27
2019-12-18T21:41:27.000Z, Process Start, User27
2019-12-18T21:41:31.000Z, Process Start, User27
2019-12-18T21:41:47.000Z, Logout, User27
2019-12-18T21:42:06.000Z, Login, User67
2019-12-18T21:42:42.000Z, Process Start, User67
2019-12-18T21:44:54.000Z, Logout, User340
2019-12-18T21:46:02.000Z, Process Start, User67
2019-12-18T21:47:06.000Z, Login, User28
2019-12-18T21:47:37.000Z, Process Start, User67
2019-12-18T21:50:20.000Z, Login, User11
2019-12-18T21:51:36.000Z, Logout, User11
2019-12-18T21:51:45.000Z, Logout, User67
2019-12-18T21:53:31.000Z, Login, User150
2019-12-18T21:56:35.000Z, Authentication Failure, User109
2019-12-18T21:57:41.000Z, Logout, User28
2019-12-18T21:59:17.000Z, Logout, User150
2019-12-18T22:00:38.000Z, Login, User112
2019-12-18T22:00:44.000Z, Process Start, User112
2019-12-18T22:07:05.000Z, Process Start, User112
2019-12-18T22:09:43.000Z, Login, User88
2019-12-18T22:10:04.000Z, Process Start, User88
2019-12-18T22:10:07.000Z, Process Start, User112
2019-12-18T22:11:09.000Z, Process Start, User112
2019-12-18T22:11:38.000Z, Process Start, User88
2019-12-18T22:12:33.000Z, Login, User14
2019-12-18T22:13:56.000Z, Process Start, User112
2019-12-18T22:14:46.000Z, Login, User168
2019-12-18T22:15:24.000Z, Login, User423
2019-12-18T22:17:02.000Z, Process Start, User112
2019-12-18T22:17:19.000Z, Logout, User14
2019-12-18T22:18:31.000Z, Authentication Failure, User301
2019-12-18T22:19:10.000Z, Process Start, User423
2019-12-18T22:19:23.000Z, Logout, User88
2019-12-18T22:20:59.000Z, Logout, User112
2019-12-18T22:21:33.000Z, Login, User14
2019-12-18T22:22:04.000Z, Login, User173
2019-12-18T22:22:58.000Z, Process Start, User168
2019-12-18T22:23:29.000Z, Logout, User423
2019-12-18T22:23:45.000Z, Logout, User168
2019-12-18T22:24:52.000Z, Authentication Failure, User337
2019-12-18T22:25:03.000Z, Login, User168
2019-12-18T22:25:14.000Z, Process Start, User14
2019-12-18T22:26:22.000Z, Login, User98
2019-12-18T22:27:26.000Z, Process Start, User98
2019-12-18T22:27:34.000Z, Process Start, User14
2019-12-18T22:27:40.000Z, Process Start, User168
2019-12-18T22:28:09.000Z, Process Start, User173
2019-12-18T22:28:38.000Z, Logout, User14
2019-12-18T22:29:16.000Z, Process Start, User173
2019-12-18T22:30:45.000Z, Process Start, User173
2019-12-18T22:32:24.000Z, Login, User489
2019-12-18T22:32:37.000Z, Login, User238
2019-12-18T22:33:03.000Z, Login, User423
2019-12-18T22:33:21.000Z, Logout, User173
2019-12-18T22:33:25.000Z, Process Start, User423
2019-12-18T22:33:32.000Z, Logout, User168
2019-12-18T22:34:03.000Z, Process Start, User238
2019-12-18T22:34:18.000Z, Process Start, User423
2019-12-18T22:36:41.000Z, Process Start, User423
2019-12-18T22:36:56.000Z, Process Start, User238
2019-12-18T22:37:26.000Z, Login, User173
2019-12-18T22:37:43.000Z, Process Start, User489
2019-12-18T22:37:57.000Z, Login, User361
2019-12-18T22:38:06.000Z, Logout, User361
2019-12-18T22:42:11.000Z, Process Start, User173
2019-12-18T22:43:54.000Z, Logout, User173
2019-12-18T22:44:13.000Z, Process Start, User423
2019-12-18T22:46:03.000Z, Process Start, User489
2019-12-18T22:47:52.000Z, Process Start, User423
2019-12-18T22:48:30.000Z, Login, User381
2019-12-18T22:49:08.000Z, Process Start, User489
2019-12-18T22:50:56.000Z, Authentication Failure, User418
2019-12-18T22:51:07.000Z, Logout, User238
2019-12-18T22:51:19.000Z, Logout, User423
2019-12-18T22:51:21.000Z, Logout, User489
2019-12-18T22:53:34.000Z, Logout, User98
2019-12-18T22:54:47.000Z, Login, User460
2019-12-18T22:57:47.000Z, Logout, User460
2019-12-18T22:58:08.000Z, Login, User98
2019-12-18T23:00:28.000Z, Process Start, User381
2019-12-18T23:00:53.000Z, Login, User460
2019-12-18T23:01:02.000Z, Process Start, User381
2019-12-18T23:03:35.000Z, Logout, User98
2019-12-18T23:03:37.000Z, Login, User27
2019-12-18T23:05:38.000Z, Process Start, User460
2019-12-18T23:05:58.000Z, Process Start, User460
2019-12-18T23:06:23.000Z, Login, User63
2019-12-18T23:07:09.000Z, Login, User173
2019-12-18T23:07:50.000Z, Process Start, User27
2019-12-18T23:08:13.000Z, Process Start, User381
2019-12-18T23:08:30.000Z, Process Start, User27
2019-12-18T23:09:21.000Z, Process Start, User173
2019-12-18T23:09:30.000Z, Process Start, User27
2019-12-18T23:09:42.000Z, Logout, User173
2019-12-18T23:09:56.000Z, Process Start, User460
2019-12-18T23:10:16.000Z, Logout, User381
2019-12-18T23:10:25.000Z, Process Start, User63
2019-12-18T23:11:20.000Z, Process Start, User27
2019-12-18T23:11:56.000Z, Login, User105
2019-12-18T23:12:05.000Z, Logout, User460
2019-12-18T23:12:46.000Z, Process Start, User63
2019-12-18T23:15:21.000Z, Process Start, User63
2019-12-18T23:17:38.000Z, Logout, User27
2019-12-18T23:18:28.000Z, Logout, User63
2019-12-18T23:19:08.000Z, Process Start, User105
2019-12-18T23:20:54.000Z, Login, User348
2019-12-18T23:22:25.000Z, Logout, User105
2019-12-18T23:23:20.000Z, Logout, User348
2019-12-18T23:23:31.000Z, Authentication Failure, User345
2019-12-18T23:26:32.000Z, Login, User248
2019-12-18T23:28:12.000Z, Process Start, User248
2019-12-18T23:28:54.000Z, Process Start, User248
2019-12-18T23:30:04.000Z, Login, User345
2019-12-18T23:30:45.000Z, Login, User63
2019-12-18T23:32:00.000Z, Logout, User248
2019-12-18T23:32:06.000Z, Login, User88
2019-12-18T23:32:36.000Z, Process Start, User63
2019-12-18T23:32:47.000Z, Logout, User63
2019-12-18T23:32:56.000Z, Process Start, User88
2019-12-18T23:33:47.000Z, Process Start, User88
2019-12-18T23:39:18.000Z, Logout, User88
2019-12-18T23:40:56.000Z, Login, User171
2019-12-18T23:40:56.000Z, Login, User423
2019-12-18T23:41:32.000Z, Login, User212
2019-12-18T23:42:22.000Z, Logout, User345
2019-12-18T23:42:42.000Z, Process Start, User423
2019-12-18T23:43:42.000Z, Logout, User423
2019-12-18T23:44:32.000Z, Process Start, User212
2019-12-18T23:50:08.000Z, Process Start, User212
2019-12-18T23:53:25.000Z, Process Start, User212
2019-12-18T23:53:58.000Z, Process Start, User171
2019-12-18T23:55:16.000Z, Authentication Failure, User337
2019-12-18T23:56:29.000Z, Logout, User171
2019-12-18T23:59:25.000Z, Login, User14
2019-12-19T00:00:19.000Z, Logout, User212
2019-12-19T00:04:15.000Z, Authentication Failure, User63
2019-12-19T00:05:28.000Z, Login, User200
2019-12-19T00:06:19.000Z, Logout, User200
2019-12-19T00:06:42.000Z, Authentication Failure, User67
2019-12-19T00:08:27.000Z, Logout, User14
2019-12-19T00:15:33.000Z, Login, User248
2019-12-19T00:18:34.000Z, Process Start, User248
2019-12-19T00:20:38.000Z, Login, User238
2019-12-19T00:22:24.000Z, Logout, User248
2019-12-19T00:23:16.000Z, Login, User44
2019-12-19T00:25:26.000Z, Logout, User238
2019-12-19T00:27:31.000Z, Logout, User44
2019-12-19T00:29:09.000Z, Login, User28
2019-12-19T00:31:20.000Z, Logout, User28
2019-12-19T00:32:25.000Z, Authentication Failure, User102
2019-12-19T00:41:36.000Z, Authentication Failure, User23
2019-12-19T00:59:59.000Z, Login, User67
2019-12-19T01:03:05.000Z, Login, User212
2019-12-19T01:03:26.000Z, Authentication Failure, User27
2019-12-19T01:03:44.000Z, Process Start, User212
2019-12-19T01:06:07.000Z, Process Start, User67
2019-12-19T01:07:35.000Z, Process Start, User212
2019-12-19T01:07:39.000Z, Process Start, User67
2019-12-19T01:07:51.000Z, Process Start, User212
2019-12-19T01:07:58.000Z, Logout, User67
2019-12-19T01:09:03.000Z, Process Start, User212
2019-12-19T01:18:49.000Z, Logout, User212
2019-12-19T01:28:31.000Z, Login, User39
2019-12-19T01:29:10.000Z, Process Start, User39
2019-12-19T01:31:39.000Z, Login, User23
2019-12-19T01:33:14.000Z, Process Start, User23
2019-12-19T01:34:44.000Z, Process Start, User39
2019-12-19T01:36:37.000Z, Logout, User23
2019-12-19T01:47:22.000Z, Logout, User39
2019-12-19T02:11:48.000Z, Login, User39
2019-12-19T02:15:00.000Z, Process Start, User39
2019-12-19T02:15:51.000Z, Login, User105
2019-12-19T02:19:34.000Z, Login, User102
2019-12-19T02:19:45.000Z, Process Start, User102
2019-12-19T02:20:05.000Z, Logout, User105
2019-12-19T02:23:40.000Z, Logout, User102
2019-12-19T02:26:06.000Z, Login, User164
2019-12-19T02:27:45.000Z, Logout, User39
2019-12-19T02:30:38.000Z, Logout, User164
2019-12-19T02:46:22.000Z, Login, User164
2019-12-19T02:47:51.000Z, Process Start, User164
2019-12-19T02:53:01.000Z, Process Start, User164
2019-12-19T02:55:30.000Z, Process Start, User164
2019-12-19T03:01:12.000Z, Authentication Failure, User109
2019-12-19T03:05:41.000Z, Login, User337
2019-12-19T03:09:34.000Z, Process Start, User337
2019-12-19T03:11:53.000Z, Process Start, User337
2019-12-19T03:11:57.000Z, Logout, User164
2019-12-19T03:15:32.000Z, Logout, User337
2019-12-19T03:17:46.000Z, Login, User102
2019-12-19T03:18:34.000Z, Logout, User102
2019-12-19T03:23:54.000Z, Login, User337
2019-12-19T03:25:16.000Z, Logout, User337
2019-12-19T03:27:24.000Z, Authentication Failure, User23
2019-12-19T03:35:59.000Z, Login, User102
2019-12-19T03:37:40.000Z, Logout, User102
2019-12-19T04:11:42.000Z, Login, User340
2019-12-19T04:11:46.000Z, Process Start, User340
2019-12-19T04:14:30.000Z, Logout, User340
2019-12-19T04:42:56.000Z, Login, User337
2019-12-19T04:47:27.000Z, Logout, User337
2019-12-19T06:58:56.000Z, Login, User372
2019-12-19T06:59:09.000Z, Process Start, User372
2019-12-19T07:00:47.000Z, Process Start, User372
2019-12-19T07:08:48.000Z, Logout, User372
2019-12-19T07:20:22.000Z, Login, User334
2019-12-19T07:20:26.000Z, Login, User474
2019-12-19T07:25:03.000Z, Login, User423
2019-12-19T07:25:15.000Z, Process Start, User334
2019-12-19T07:27:41.000Z, Logout, User334
2019-12-19T07:28:13.000Z, Login, User22
2019-12-19T07:28:24.000Z, Logout, User474
2019-12-19T07:30:00.000Z, Process Start, User423
2019-12-19T07:31:57.000Z, Login, User115
2019-12-19T07:33:15.000Z, Logout, User22
2019-12-19T07:34:09.000Z, Logout, User423
2019-12-19T07:35:45.000Z, Logout, User115
2019-12-19T07:38:32.000Z, Login, User43
2019-12-19T07:41:53.000Z, Login, User334
2019-12-19T07:41:55.000Z, Logout, User43
2019-12-19T07:45:14.000Z, Authentication Failure, User146
2019-12-19T07:46:51.000Z, Process Start, User334
2019-12-19T07:49:08.000Z, Authentication Failure, User107
2019-12-19T07:52:22.000Z, Login, User115
2019-12-19T07:53:39.000Z, Logout, User115
2019-12-19T07:55:35.000Z, Login, User70
2019-12-19T07:55:56.000Z, Logout, User334
2019-12-19T07:59:42.000Z, Authentication Failure, User273
2019-12-19T08:00:16.000Z, Logout, User70
2019-12-19T08:03:54.000Z, Login, User454
2019-12-19T08:07:06.000Z, Process Start, User454
2019-12-19T08:07:09.000Z, Login, User67
2019-12-19T08:08:27.000Z, Process Start, User67
2019-12-19T08:09:46.000Z, Login, User295
2019-12-19T08:11:12.000Z, Authentication Failure, User332
2019-12-19T08:11:30.000Z, Process Start, User454
2019-12-19T08:12:09.000Z, Process Start, User295
2019-12-19T08:12:10.000Z, Logout, User67
2019-12-19T08:13:12.000Z, Login, User459
2019-12-19T08:13:24.000Z, Authentication Failure, User44
2019-12-19T08:14:04.000Z, Logout, User459
2019-12-19T08:15:11.000Z, Login, User67
2019-12-19T08:16:30.000Z, Logout, User67
2019-12-19T08:18:58.000Z, Login, User404
2019-12-19T08:19:27.000Z, Logout, User404
2019-12-19T08:19:59.000Z, Logout, User454
2019-12-19T08:22:08.000Z, Login, User206
2019-12-19T08:22:38.000Z, Process Start, User206
2019-12-19T08:23:04.000Z, Process Start, User206
2019-12-19T08:23:05.000Z, Logout, User295
2019-12-19T08:23:34.000Z, Login, User87
2019-12-19T08:23:44.000Z, Login, User275
2019-12-19T08:23:47.000Z, Authentication Failure, User332
2019-12-19T08:24:58.000Z, Login, User161
2019-12-19T08:26:56.000Z, Logout, User161
2019-12-19T08:27:31.000Z, Logout, User275
2019-12-19T08:27:41.000Z, Process Start, User206
2019-12-19T08:28:10.000Z, Process Start, User87
2019-12-19T08:30:44.000Z, Login, User37
2019-12-19T08:31:01.000Z, Logout, User206
2019-12-19T08:31:13.000Z, Logout, User37
2019-12-19T08:32:03.000Z, Authentication Failure, User114
2019-12-19T08:32:24.000Z, Authentication Failure, User241
2019-12-19T08:33:27.000Z, Login, User94
